run_id,master_seed,instance_hash,farmer_id,plot_id,region_season,planned_crop,planned_cash_return,response,p_accept,response_draw,response_subseed,acceptance_provenance,realised_crop,realised_cash_return,status
p1_dev,20260812,5ea24037c2d9cb6a,F0150,F0150-P02,R5:kharif,maize,8172.0,ACCEPT,0.87,0.585413,1120031581,SYNTHETIC_EXPERIMENTAL,maize,8172.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0150,F0150-P03,R5:kharif,onion,95813.0,ACCEPT,0.87,0.17735,1120031581,SYNTHETIC_EXPERIMENTAL,onion,95813.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0152,F0152-P03,R2:kharif,soybean,13615.0,ACCEPT,0.824,0.296153,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,13615.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0153,F0153-P03,R3:kharif,groundnut,59179.0,ACCEPT,0.804,0.388856,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,59179.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0154,F0154-P01,R1:kharif,maize,74070.0,ACCEPT,0.878,0.71996,1120031581,SYNTHETIC_EXPERIMENTAL,maize,74070.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0156,F0156-P01,R5:kharif,maize,9102.0,ACCEPT,0.854,0.182691,1120031581,SYNTHETIC_EXPERIMENTAL,maize,9102.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0156,F0156-P02,R5:kharif,onion,167219.0,ACCEPT,0.854,0.739615,1120031581,SYNTHETIC_EXPERIMENTAL,onion,167219.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0156,F0156-P03,R5:kharif,maize,31085.0,ACCEPT,0.854,0.165503,1120031581,SYNTHETIC_EXPERIMENTAL,maize,31085.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0158,F0158-P02,R3:kharif,rice,23388.0,ACCEPT,0.856,0.102694,1120031581,SYNTHETIC_EXPERIMENTAL,rice,23388.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0159,F0159-P01,R3:kharif,rice,11966.0,ACCEPT,0.788,0.116609,1120031581,SYNTHETIC_EXPERIMENTAL,rice,11966.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0160,F0160-P03,R3:kharif,groundnut,57376.0,ACCEPT,0.9,0.046012,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,57376.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0162,F0162-P01,R3:kharif,rice,9001.0,ACCEPT,0.844,0.131268,1120031581,SYNTHETIC_EXPERIMENTAL,rice,9001.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0163,F0163-P01,R3:kharif,rice,1610.0,ACCEPT,0.782,0.545188,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1610.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0166,F0166-P01,R3:kharif,rice,2602.0,ACCEPT,0.908,0.571068,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2602.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0167,F0167-P01,R3:kharif,rice,5218.0,ACCEPT,0.882,0.353069,1120031581,SYNTHETIC_EXPERIMENTAL,rice,5218.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0169,F0169-P02,R2:kharif,onion,1867.0,ACCEPT,0.91,0.489992,1120031581,SYNTHETIC_EXPERIMENTAL,onion,1867.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0175,F0175-P01,R5:kharif,sorghum,30574.0,REJECT,0.822,0.895016,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0177,F0177-P01,R5:kharif,pigeon_pea,76560.0,ACCEPT,0.786,0.533179,1120031581,SYNTHETIC_EXPERIMENTAL,pigeon_pea,76560.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0178,F0178-P01,R5:kharif,pigeon_pea,76207.0,REJECT,0.848,0.88614,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0178,F0178-P02,R5:kharif,onion,45829.0,ACCEPT,0.848,0.703214,1120031581,SYNTHETIC_EXPERIMENTAL,onion,45829.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0179,F0179-P01,R5:kharif,onion,78286.0,ACCEPT,0.818,0.680738,1120031581,SYNTHETIC_EXPERIMENTAL,onion,78286.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0179,F0179-P02,R5:kharif,pigeon_pea,18277.0,REJECT,0.818,0.854989,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0180,F0180-P01,R4:kharif,groundnut,5667.0,ACCEPT,0.91,0.666939,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,5667.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0181,F0181-P02,R5:kharif,onion,204999.0,ACCEPT,0.914,0.364893,1120031581,SYNTHETIC_EXPERIMENTAL,onion,204999.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0183,F0183-P01,R5:kharif,maize,18279.0,ACCEPT,0.9,0.385786,1120031581,SYNTHETIC_EXPERIMENTAL,maize,18279.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0188,F0188-P01,R5:kharif,maize,6087.0,ACCEPT,0.902,0.133351,1120031581,SYNTHETIC_EXPERIMENTAL,maize,6087.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0188,F0188-P02,R5:kharif,pigeon_pea,147825.0,ACCEPT,0.902,0.076123,1120031581,SYNTHETIC_EXPERIMENTAL,pigeon_pea,147825.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0188,F0188-P03,R5:kharif,onion,32068.0,ACCEPT,0.902,0.728901,1120031581,SYNTHETIC_EXPERIMENTAL,onion,32068.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0188,F0188-P04,R5:kharif,maize,15003.0,ACCEPT,0.902,0.571675,1120031581,SYNTHETIC_EXPERIMENTAL,maize,15003.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0189,F0189-P01,R5:kharif,onion,69069.0,ACCEPT,0.888,0.225537,1120031581,SYNTHETIC_EXPERIMENTAL,onion,69069.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0190,F0190-P01,R1:kharif,maize,21452.0,ACCEPT,0.806,0.025278,1120031581,SYNTHETIC_EXPERIMENTAL,maize,21452.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0192,F0192-P02,R3:kharif,groundnut,51119.0,ACCEPT,0.886,0.096935,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,51119.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0193,F0193-P01,R5:kharif,maize,83428.0,REJECT,0.916,0.973273,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0193,F0193-P02,R5:kharif,maize,25520.0,ACCEPT,0.916,0.790459,1120031581,SYNTHETIC_EXPERIMENTAL,maize,25520.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0194,F0194-P01,R5:kharif,onion,54917.0,ACCEPT,0.924,0.161547,1120031581,SYNTHETIC_EXPERIMENTAL,onion,54917.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0195,F0195-P01,R2:kharif,soybean,10240.0,ACCEPT,0.868,0.617928,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,10240.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0198,F0198-P01,R5:kharif,soybean,8598.0,ACCEPT,0.836,0.790351,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,8598.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0200,F0200-P01,R5:kharif,pigeon_pea,1373.0,ACCEPT,0.772,0.556368,1120031581,SYNTHETIC_EXPERIMENTAL,pigeon_pea,1373.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0201,F0201-P01,R2:kharif,onion,9258.0,ACCEPT,0.836,0.265582,1120031581,SYNTHETIC_EXPERIMENTAL,onion,9258.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0202,F0202-P01,R1:kharif,maize,5134.0,ACCEPT,0.836,0.401123,1120031581,SYNTHETIC_EXPERIMENTAL,maize,5134.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0202,F0202-P03,R1:kharif,maize,47908.0,ACCEPT,0.836,0.565486,1120031581,SYNTHETIC_EXPERIMENTAL,maize,47908.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0203,F0203-P01,R2:kharif,soybean,6588.0,ACCEPT,0.784,0.352388,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,6588.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0204,F0204-P01,R5:kharif,soybean,4173.0,ACCEPT,0.882,0.043726,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,4173.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0205,F0205-P01,R5:kharif,onion,125674.0,ACCEPT,0.802,0.429122,1120031581,SYNTHETIC_EXPERIMENTAL,onion,125674.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0205,F0205-P02,R5:kharif,sorghum,7812.0,ACCEPT,0.802,0.77072,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,7812.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0207,F0207-P02,R3:kharif,rice,630.0,ACCEPT,0.93,0.289584,1120031581,SYNTHETIC_EXPERIMENTAL,rice,630.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0208,F0208-P01,R2:kharif,soybean,1235.0,ACCEPT,0.846,0.5619,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,1235.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0211,F0211-P01,R3:kharif,rice,1663.0,ACCEPT,0.842,0.188287,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1663.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0211,F0211-P02,R3:kharif,rice,798.0,ACCEPT,0.842,0.40724,1120031581,SYNTHETIC_EXPERIMENTAL,rice,798.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0211,F0211-P03,R3:kharif,rice,4521.0,ACCEPT,0.842,0.501123,1120031581,SYNTHETIC_EXPERIMENTAL,rice,4521.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0212,F0212-P01,R5:kharif,pigeon_pea,43771.0,ACCEPT,0.85,0.183494,1120031581,SYNTHETIC_EXPERIMENTAL,pigeon_pea,43771.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0212,F0212-P02,R5:kharif,maize,1080.0,ACCEPT,0.85,0.198633,1120031581,SYNTHETIC_EXPERIMENTAL,maize,1080.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0213,F0213-P01,R5:kharif,onion,78806.0,ACCEPT,0.798,0.763827,1120031581,SYNTHETIC_EXPERIMENTAL,onion,78806.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0215,F0215-P01,R2:kharif,soybean,2135.0,ACCEPT,0.876,0.802219,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,2135.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0216,F0216-P01,R5:kharif,maize,7948.0,ACCEPT,0.818,0.642776,1120031581,SYNTHETIC_EXPERIMENTAL,maize,7948.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0216,F0216-P02,R5:kharif,sorghum,1839.0,ACCEPT,0.818,0.068631,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,1839.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0219,F0219-P01,R5:kharif,sorghum,8724.0,ACCEPT,0.894,0.27274,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,8724.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0220,F0220-P02,R5:kharif,maize,10014.0,ACCEPT,0.852,0.285331,1120031581,SYNTHETIC_EXPERIMENTAL,maize,10014.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0221,F0221-P01,R2:kharif,soybean,1973.0,ACCEPT,0.79,0.257191,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,1973.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0222,F0222-P04,R3:kharif,groundnut,273730.0,ACCEPT,0.806,0.062584,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,273730.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0227,F0227-P01,R3:kharif,rice,2327.0,ACCEPT,0.906,0.218177,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2327.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0228,F0228-P01,R1:kharif,maize,8372.0,ACCEPT,0.88,0.219728,1120031581,SYNTHETIC_EXPERIMENTAL,maize,8372.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0230,F0230-P01,R5:kharif,maize,16511.0,ACCEPT,0.878,0.850398,1120031581,SYNTHETIC_EXPERIMENTAL,maize,16511.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0233,F0233-P01,R3:kharif,rice,3434.0,ACCEPT,0.822,0.183508,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3434.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0234,F0234-P01,R5:kharif,onion,42713.0,REJECT,0.81,0.926333,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0234,F0234-P02,R5:kharif,maize,10945.0,ACCEPT,0.81,0.223739,1120031581,SYNTHETIC_EXPERIMENTAL,maize,10945.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0236,F0236-P02,R2:kharif,soybean,8913.0,ACCEPT,0.82,0.014661,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,8913.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0237,F0237-P01,R5:kharif,pigeon_pea,35809.0,ACCEPT,0.91,0.666542,1120031581,SYNTHETIC_EXPERIMENTAL,pigeon_pea,35809.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0238,F0238-P01,R5:kharif,sorghum,3081.0,ACCEPT,0.79,0.310845,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,3081.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0239,F0239-P02,R4:kharif,groundnut,21473.0,ACCEPT,0.77,0.748398,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,21473.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0240,F0240-P01,R5:kharif,sorghum,18517.0,ACCEPT,0.878,0.077561,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,18517.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0241,F0241-P02,R4:kharif,groundnut,20465.0,REJECT,0.786,0.89848,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0242,F0242-P03,R3:kharif,rice,16956.0,ACCEPT,0.818,0.011886,1120031581,SYNTHETIC_EXPERIMENTAL,rice,16956.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0243,F0243-P02,R3:kharif,groundnut,4666.0,ACCEPT,0.844,0.644544,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,4666.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0245,F0245-P01,R5:kharif,onion,198118.0,ACCEPT,0.852,0.024219,1120031581,SYNTHETIC_EXPERIMENTAL,onion,198118.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0245,F0245-P02,R5:kharif,maize,23956.0,ACCEPT,0.852,0.484216,1120031581,SYNTHETIC_EXPERIMENTAL,maize,23956.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0245,F0245-P03,R5:kharif,rice,6618.0,ACCEPT,0.852,0.747473,1120031581,SYNTHETIC_EXPERIMENTAL,rice,6618.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0247,F0247-P01,R3:kharif,rice,2951.0,ACCEPT,0.832,0.306901,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2951.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0247,F0247-P02,R3:kharif,rice,832.0,ACCEPT,0.832,0.457214,1120031581,SYNTHETIC_EXPERIMENTAL,rice,832.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0248,F0248-P02,R3:kharif,groundnut,3606.0,ACCEPT,0.806,0.07265,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,3606.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0251,F0251-P01,R2:kharif,soybean,1933.0,ACCEPT,0.774,0.571998,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,1933.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0252,F0252-P01,R2:kharif,soybean,1962.0,ACCEPT,0.878,0.11506,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,1962.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0253,F0253-P02,R5:kharif,maize,2550.0,ACCEPT,0.782,0.019493,1120031581,SYNTHETIC_EXPERIMENTAL,maize,2550.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0254,F0254-P01,R5:kharif,soybean,4494.0,ACCEPT,0.824,0.230269,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,4494.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0258,F0258-P02,R1:kharif,maize,4120.0,ACCEPT,0.796,0.236214,1120031581,SYNTHETIC_EXPERIMENTAL,maize,4120.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0259,F0259-P02,R2:kharif,onion,6645.0,ACCEPT,0.874,0.854228,1120031581,SYNTHETIC_EXPERIMENTAL,onion,6645.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0262,F0262-P01,R3:kharif,rice,6030.0,ACCEPT,0.78,0.643484,1120031581,SYNTHETIC_EXPERIMENTAL,rice,6030.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0262,F0262-P02,R3:kharif,rice,443.0,ACCEPT,0.78,0.104428,1120031581,SYNTHETIC_EXPERIMENTAL,rice,443.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0266,F0266-P01,R3:kharif,rice,3166.0,REJECT,0.794,0.819133,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0267,F0267-P01,R1:kharif,maize,33912.0,ACCEPT,0.854,0.022335,1120031581,SYNTHETIC_EXPERIMENTAL,maize,33912.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0268,F0268-P01,R3:kharif,rice,3709.0,ACCEPT,0.878,0.38693,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3709.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0269,F0269-P02,R1:kharif,maize,32963.0,ACCEPT,0.9,0.584812,1120031581,SYNTHETIC_EXPERIMENTAL,maize,32963.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0275,F0275-P01,R3:kharif,rice,1905.0,REJECT,0.878,0.900731,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0277,F0277-P01,R3:kharif,rice,1502.0,ACCEPT,0.884,0.450297,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1502.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0278,F0278-P01,R1:kharif,maize,15533.0,REJECT,0.862,0.940569,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0279,F0279-P02,R3:kharif,rice,1844.0,ACCEPT,0.91,0.257441,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1844.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0280,F0280-P01,R5:kharif,onion,26095.0,ACCEPT,0.784,0.59404,1120031581,SYNTHETIC_EXPERIMENTAL,onion,26095.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0280,F0280-P02,R5:kharif,soybean,10259.0,ACCEPT,0.784,0.467203,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,10259.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0281,F0281-P01,R3:kharif,rice,2073.0,REJECT,0.794,0.926073,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0281,F0281-P02,R3:kharif,rice,2368.0,ACCEPT,0.794,0.029082,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2368.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0282,F0282-P01,R3:kharif,rice,785.0,REJECT,0.778,0.79215,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0284,F0284-P01,R3:kharif,rice,1992.0,ACCEPT,0.854,0.812778,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1992.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0285,F0285-P01,R5:kharif,sorghum,6571.0,ACCEPT,0.86,0.099382,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,6571.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0286,F0286-P02,R5:kharif,onion,19474.0,ACCEPT,0.852,0.241782,1120031581,SYNTHETIC_EXPERIMENTAL,onion,19474.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0288,F0288-P03,R1:kharif,maize,140748.0,ACCEPT,0.884,0.472032,1120031581,SYNTHETIC_EXPERIMENTAL,maize,140748.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0290,F0290-P02,R1:kharif,maize,687.0,ACCEPT,0.852,0.842848,1120031581,SYNTHETIC_EXPERIMENTAL,maize,687.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0291,F0291-P02,R2:kharif,onion,45245.0,ACCEPT,0.866,0.091649,1120031581,SYNTHETIC_EXPERIMENTAL,onion,45245.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0293,F0293-P01,R3:kharif,groundnut,138721.0,ACCEPT,0.928,0.184763,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,138721.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0293,F0293-P03,R3:kharif,rice,1066.0,REJECT,0.928,0.928192,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0294,F0294-P01,R3:kharif,rice,4702.0,ACCEPT,0.81,0.794706,1120031581,SYNTHETIC_EXPERIMENTAL,rice,4702.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0296,F0296-P01,R5:kharif,cotton,15920.0,ACCEPT,0.812,0.048079,1120031581,SYNTHETIC_EXPERIMENTAL,cotton,15920.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0297,F0297-P02,R3:kharif,rice,3810.0,ACCEPT,0.782,0.260773,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3810.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0299,F0299-P01,R2:kharif,soybean,2158.0,ACCEPT,0.84,0.150566,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,2158.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0300,F0300-P02,R1:kharif,maize,11348.0,REJECT,0.782,0.874467,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
p1_dev,20260812,5ea24037c2d9cb6a,F0304,F0304-P01,R2:kharif,onion,14410.0,ACCEPT,0.83,0.192815,1120031581,SYNTHETIC_EXPERIMENTAL,onion,14410.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0305,F0305-P01,R3:kharif,rice,2649.0,ACCEPT,0.802,0.321886,1120031581,SYNTHETIC_EXPERIMENTAL,rice,2649.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0309,F0309-P01,R5:kharif,onion,83090.0,ACCEPT,0.858,0.538592,1120031581,SYNTHETIC_EXPERIMENTAL,onion,83090.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0309,F0309-P03,R5:kharif,onion,7400.0,ACCEPT,0.858,0.293407,1120031581,SYNTHETIC_EXPERIMENTAL,onion,7400.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0313,F0313-P01,R5:kharif,sorghum,12607.0,ACCEPT,0.91,0.345186,1120031581,SYNTHETIC_EXPERIMENTAL,sorghum,12607.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0314,F0314-P01,R1:kharif,maize,25965.0,ACCEPT,0.866,0.701174,1120031581,SYNTHETIC_EXPERIMENTAL,maize,25965.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0316,F0316-P01,R3:kharif,rice,1972.0,ACCEPT,0.904,0.312769,1120031581,SYNTHETIC_EXPERIMENTAL,rice,1972.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0316,F0316-P02,R3:kharif,rice,4413.0,ACCEPT,0.904,0.162062,1120031581,SYNTHETIC_EXPERIMENTAL,rice,4413.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0317,F0317-P01,R2:kharif,soybean,10667.0,ACCEPT,0.894,0.886272,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,10667.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0317,F0317-P02,R2:kharif,soybean,9473.0,ACCEPT,0.894,0.309574,1120031581,SYNTHETIC_EXPERIMENTAL,soybean,9473.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0318,F0318-P01,R3:kharif,rice,3857.0,ACCEPT,0.844,0.703872,1120031581,SYNTHETIC_EXPERIMENTAL,rice,3857.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0318,F0318-P02,R3:kharif,groundnut,244670.0,ACCEPT,0.844,0.198555,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,244670.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0318,F0318-P03,R3:kharif,groundnut,289108.0,ACCEPT,0.844,0.654575,1120031581,SYNTHETIC_EXPERIMENTAL,groundnut,289108.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0319,F0319-P01,R3:kharif,rice,885.0,ACCEPT,0.88,0.780541,1120031581,SYNTHETIC_EXPERIMENTAL,rice,885.0,REALISED
p1_dev,20260812,5ea24037c2d9cb6a,F0321,F0321-P01,R2:kharif,soybean,2313.0,REJECT,0.772,0.968005,1120031581,SYNTHETIC_EXPERIMENTAL,FALLOW_UNALLOCATED,0.0,REJECTED_FALLOW
